"Customer","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Churned","Pred_Prob","Risk_Level"
8646,50,"F",0,"Uneducated","Married","Less than $40K",42,3,4,2,3749,1594,2155,0.738,7990,89,0.534,0.425,0,0.0207977964603825,"Low"
8647,48,"M",4,"High School","Single","$120K +",40,2,3,3,30210,1946,28264,0.904,7403,88,0.544,0.064,0,0.0221635073035538,"Low"
8648,41,"M",3,"Graduate","Married","$120K +",36,2,2,1,5807,1143,4664,0.785,8000,96,0.412,0.197,0,0.0112324814290039,"Low"
8649,44,"M",3,"High School","Married","$60K - $80K",36,2,2,1,3605,0,3605,0.594,6800,78,0.814,0,0,0.0750950642521018,"Low"
8650,44,"F",4,"College","Single","$40K - $60K",39,2,1,3,17077,2179,14898,0.738,7391,75,0.705,0.128,0,0.116393310034109,"Low"
8651,43,"F",2,"College","Married","Less than $40K",37,3,3,1,5380,1337,4043,0.845,8947,93,0.576,0.249,0,0.0197766546227629,"Low"
8652,51,"M",3,"Graduate","Married","$80K - $120K",36,2,1,3,34516,761,33755,0.716,7499,88,0.571,0.022,0,0.0210896224646463,"Low"
8653,47,"M",4,"Post-Graduate","Married","$80K - $120K",30,3,3,1,27720,2414,25306,0.752,8520,89,0.589,0.087,0,0.0131390081434499,"Low"
8654,47,"F",3,"Doctorate","Single","$40K - $60K",39,3,2,1,18341,1060,17281,0.718,7584,85,0.7,0.058,0,0.02251407671431,"Low"
8655,38,"M",1,"High School","Single","$120K +",30,2,1,1,27712,2130,25582,0.654,7399,91,0.717,0.077,0,0.00692254902395277,"Low"
8656,46,"M",3,"High School","Single","$40K - $60K",42,3,2,1,8285,1359,6926,0.634,7205,84,0.826,0.164,0,0.0255673588028778,"Low"
8657,41,"F",4,"Uneducated","Unknown","$40K - $60K",36,3,2,3,19704,0,19704,0.682,7766,81,0.62,0,0,0.0969910236784182,"Low"
8658,47,"M",2,"Graduate","Unknown","$80K - $120K",41,2,2,2,21325,2197,19128,0.647,7053,69,0.865,0.103,0,0.100809101301687,"Low"
8659,41,"M",1,"Graduate","Married","$80K - $120K",30,3,3,2,34516,2109,32407,0.703,6832,87,0.706,0.061,0,0.00981719844319596,"Low"
8660,49,"F",2,"Uneducated","Single","$40K - $60K",37,2,1,3,7045,1293,5752,0.628,7381,98,0.607,0.184,0,0.0179554337337686,"Low"
8661,44,"M",4,"Graduate","Single","$80K - $120K",37,3,3,1,14388,2517,11871,0.709,7042,85,0.635,0.175,0,0.0156454785539854,"Low"
8662,48,"F",4,"Post-Graduate","Single","Less than $40K",38,3,3,3,3874,460,3414,1.023,4921,51,0.645,0.119,1,0.500994549586047,"High"
8663,44,"M",4,"Graduate","Married","$60K - $80K",24,2,2,2,4752,0,4752,0.679,7517,76,0.617,0,0,0.170595329898434,"Low"
8664,50,"F",4,"Doctorate","Married","Unknown",36,3,2,1,34516,2096,32420,0.666,7042,73,0.553,0.061,0,0.0265012931624948,"Low"
8665,59,"F",1,"High School","Single","Less than $40K",46,2,3,2,7484,1939,5545,0.994,4923,56,0.333,0.259,1,0.174168949308551,"Low"
8666,49,"F",3,"High School","Married","Unknown",36,2,3,3,34516,1273,33243,0.977,4777,51,0.457,0.037,1,0.2091291110144,"Low"
8667,42,"M",4,"Uneducated","Single","$80K - $120K",36,2,2,1,34516,2253,32263,0.853,7836,93,0.603,0.065,0,0.00505995304312199,"Low"
8668,52,"M",3,"Graduate","Married","$60K - $80K",36,3,3,2,18336,2077,16259,0.718,7509,84,0.647,0.113,0,0.0329692965543048,"Low"
8669,46,"M",3,"Graduate","Unknown","$40K - $60K",34,3,6,1,2259,1346,913,0.813,7745,88,0.517,0.596,0,0.00854360255509524,"Low"
8670,41,"M",1,"College","Married","$40K - $60K",32,3,4,2,10682,1334,9348,0.702,7332,92,0.614,0.125,0,0.0195939454965874,"Low"
8671,39,"F",4,"Doctorate","Married","Less than $40K",27,2,1,1,8587,1324,7263,0.897,8854,92,0.643,0.154,0,0.0234751861639571,"Low"
8672,46,"F",2,"Graduate","Single","Less than $40K",30,3,1,0,5494,2142,3352,1.014,8328,78,0.733,0.39,0,0.0277916510729416,"Low"
8673,45,"F",2,"Graduate","Married","Less than $40K",31,2,1,2,1946,1183,763,0.806,8423,82,0.708,0.608,0,0.0322038501345952,"Low"
8674,53,"M",3,"High School","Single","$60K - $80K",47,2,1,3,6228,1738,4490,0.829,8284,77,0.604,0.279,0,0.148390639901331,"Low"
8675,42,"M",3,"Unknown","Married","$80K - $120K",32,2,1,3,7537,1239,6298,0.854,7613,90,0.579,0.164,0,0.0444098882421943,"Low"
8676,44,"F",3,"Graduate","Single","Less than $40K",34,3,3,2,13609,1432,12177,0.836,7796,77,0.791,0.105,0,0.0911125403483826,"Low"
8677,47,"F",3,"High School","Married","Unknown",31,3,3,2,34516,2517,31999,0.618,2691,42,0.5,0.073,1,0.130253019702067,"Low"
8678,46,"M",3,"Uneducated","Married","$60K - $80K",33,3,1,3,34516,713,33803,0.772,7750,82,0.608,0.021,0,0.0419952535493216,"Low"
8679,38,"F",3,"Graduate","Single","Less than $40K",31,2,3,2,15987,1766,14221,0.791,8195,94,0.679,0.11,0,0.0186177987075966,"Low"
8680,46,"F",3,"Graduate","Divorced","Less than $40K",36,3,2,2,2391,1625,766,0.662,7649,101,0.603,0.68,0,0.00283511387926171,"Low"
8681,39,"M",2,"Unknown","Unknown","$120K +",34,2,2,2,34516,1082,33434,0.629,7845,92,0.533,0.031,0,0.00996611802156446,"Low"
8682,47,"M",2,"College","Single","$60K - $80K",41,2,3,3,20811,1302,19509,0.793,7192,82,0.708,0.063,0,0.05678435311234,"Low"
8683,46,"M",4,"Doctorate","Unknown","$60K - $80K",36,2,2,3,34516,1426,33090,0.823,7582,95,0.696,0.041,0,0.0103740677283718,"Low"
8684,45,"M",2,"Graduate","Married","$40K - $60K",36,2,1,3,3735,2113,1622,0.684,7059,82,0.577,0.566,0,0.0302299588580465,"Low"
8685,50,"F",2,"High School","Married","$40K - $60K",39,3,2,2,2275,2138,137,0.742,7768,83,0.729,0.94,0,0.00858416137543242,"Low"
8686,43,"F",3,"High School","Married","Less than $40K",36,2,3,0,7350,1360,5990,0.744,7679,64,0.684,0.185,0,0.126566307268116,"Low"
8687,48,"M",3,"College","Married","$40K - $60K",34,2,2,1,1913,1405,508,0.699,7265,80,0.905,0.734,0,0.0106119622136752,"Low"
8688,50,"F",3,"Graduate","Unknown","Less than $40K",43,2,3,3,4249,789,3460,0.925,8186,93,0.722,0.186,0,0.0462044939995012,"Low"
8689,40,"F",2,"Graduate","Unknown","$40K - $60K",36,3,1,2,2136,1250,886,0.74,7782,88,0.66,0.585,0,0.0144945770035875,"Low"
8690,46,"M",4,"College","Married","$40K - $60K",36,3,2,2,18956,1694,17262,0.702,8032,88,0.66,0.089,0,0.0287765355168049,"Low"
8691,45,"M",4,"College","Single","$60K - $80K",35,2,2,3,13445,1186,12259,0.56,7377,82,0.608,0.088,0,0.0801253437030964,"Low"
8692,53,"M",1,"High School","Single","Less than $40K",36,3,3,3,8979,1289,7690,0.651,7422,87,0.673,0.144,0,0.0540084885304163,"Low"
8693,49,"F",2,"Graduate","Married","Less than $40K",38,3,3,1,6674,1402,5272,0.695,7468,92,0.614,0.21,0,0.0123365494479396,"Low"
8694,52,"F",2,"Post-Graduate","Single","Less than $40K",34,3,3,3,6265,1677,4588,0.769,8162,89,0.589,0.268,0,0.0487414781356183,"Low"
8695,47,"M",0,"Graduate","Married","$80K - $120K",36,3,2,1,34516,1913,32603,0.84,7535,92,0.673,0.055,0,0.00506532248851176,"Low"
8696,47,"M",2,"Uneducated","Single","$80K - $120K",36,3,2,2,34516,1264,33252,0.774,7827,77,0.54,0.037,0,0.0422490566983225,"Low"
8697,43,"M",2,"High School","Single","$60K - $80K",33,1,2,1,13165,1255,11910,0.81,8126,95,0.667,0.095,0,0.0122041037253808,"Low"
8698,49,"M",3,"College","Divorced","$80K - $120K",38,2,3,3,9959,1143,8816,0.661,7300,77,0.638,0.115,0,0.132575888778173,"Low"
8699,40,"F",3,"College","Divorced","$40K - $60K",28,2,2,3,9243,2019,7224,0.707,7841,82,0.608,0.218,0,0.0824428456462133,"Low"
8700,53,"F",4,"Graduate","Single","Less than $40K",44,1,1,3,4737,1649,3088,0.748,7802,88,0.492,0.348,0,0.0399992564444675,"Low"
8701,51,"F",1,"Unknown","Married","$40K - $60K",36,2,3,2,2710,0,2710,0.999,4724,60,0.395,0,1,0.256564143257661,"Medium"
8702,46,"M",2,"High School","Single","$40K - $60K",32,1,2,2,2000,1739,261,0.821,7694,85,0.7,0.87,0,0.008436572398862,"Low"
8703,41,"M",3,"High School","Single","$80K - $120K",28,2,2,0,34516,2098,32418,0.746,6932,87,0.526,0.061,0,0.00393486841790541,"Low"
8704,42,"F",0,"Unknown","Married","Less than $40K",28,1,1,1,8798,1509,7289,0.845,8020,74,0.721,0.172,0,0.0877683045333344,"Low"
8705,50,"M",2,"High School","Unknown","$120K +",40,1,2,3,24670,1623,23047,0.791,7772,76,0.652,0.066,0,0.103268569701213,"Low"
8706,51,"M",2,"Uneducated","Divorced","$80K - $120K",40,1,2,3,23453,0,23453,0.727,7555,96,0.574,0,0,0.0178527838877474,"Low"
8707,44,"M",3,"High School","Single","$120K +",36,1,2,2,34516,1106,33410,0.776,7936,76,0.767,0.032,0,0.0492545860028541,"Low"
8708,49,"M",4,"Uneducated","Married","$60K - $80K",36,1,2,2,6139,1585,4554,0.713,7906,80,0.633,0.258,0,0.0675511853956599,"Low"
8709,51,"F",2,"Unknown","Married","$40K - $60K",36,2,2,1,14800,1020,13780,0.896,8796,94,0.593,0.069,0,0.0177218399439625,"Low"
8710,53,"F",5,"Graduate","Single","$40K - $60K",41,2,1,3,9815,1699,8116,0.62,7962,89,0.561,0.173,0,0.049336668744721,"Low"
8711,49,"F",4,"Unknown","Single","Less than $40K",29,1,3,2,3919,2278,1641,0.672,7685,85,0.518,0.581,0,0.0173550601745458,"Low"
8712,59,"M",1,"Graduate","Single","Unknown",36,1,5,2,12265,1412,10853,0.643,7470,82,0.783,0.115,0,0.0520636699666263,"Low"
8713,47,"F",2,"Doctorate","Married","$40K - $60K",42,2,3,1,3256,2035,1221,0.655,7075,89,0.648,0.625,0,0.00511340482388912,"Low"
8714,50,"M",3,"Uneducated","Single","$80K - $120K",35,1,2,1,19000,2389,16611,0.81,7664,74,0.721,0.126,0,0.0540367775291074,"Low"
8715,44,"M",4,"Graduate","Single","$120K +",36,2,2,1,34516,1635,32881,0.768,7219,86,0.564,0.047,0,0.00823984803309237,"Low"
8716,48,"M",4,"Graduate","Married","$60K - $80K",37,2,1,1,13197,0,13197,0.681,8424,84,0.787,0,0,0.0524183488336173,"Low"
8717,47,"M",3,"College","Single","$60K - $80K",39,5,3,2,22599,0,22599,1.039,4739,55,0.486,0,1,0.177169469170103,"Low"
8718,43,"M",4,"Uneducated","Married","$60K - $80K",31,1,1,2,23457,2517,20940,0.676,7370,96,0.627,0.107,0,0.00758170324173872,"Low"
8719,40,"M",2,"High School","Unknown","$80K - $120K",26,1,3,1,5238,2077,3161,0.656,7321,73,0.659,0.397,0,0.0470821626287909,"Low"
8720,41,"M",4,"Graduate","Single","$80K - $120K",33,1,1,3,31560,1298,30262,0.681,7641,93,0.632,0.041,0,0.0149619944275426,"Low"
8721,46,"F",3,"High School","Single","Less than $40K",36,2,2,3,6218,2517,3701,0.716,7689,84,0.68,0.405,0,0.0447140487001716,"Low"
8722,47,"M",2,"High School","Divorced","Unknown",42,1,2,2,34516,2019,32497,0.706,7774,95,0.583,0.058,0,0.00664927439801059,"Low"
8723,44,"M",0,"Graduate","Unknown","$60K - $80K",36,1,1,1,29572,1584,27988,0.738,7566,88,0.6,0.054,0,0.00975413155003371,"Low"
8724,52,"F",2,"Graduate","Unknown","Less than $40K",40,2,1,3,2743,1705,1038,0.605,6993,97,0.54,0.622,0,0.00599770074562431,"Low"
8725,39,"M",3,"Uneducated","Single","$80K - $120K",31,2,2,3,2844,2065,779,0.638,7345,73,0.738,0.726,0,0.0541518148209282,"Low"
8726,53,"F",2,"High School","Single","Less than $40K",49,1,2,3,9678,1710,7968,0.745,7682,90,0.579,0.177,0,0.0398400118159856,"Low"
8727,49,"M",0,"Unknown","Married","$80K - $120K",36,1,2,1,26882,1673,25209,0.691,7409,89,0.534,0.062,0,0.00921556518935239,"Low"
8728,52,"F",2,"Post-Graduate","Married","Less than $40K",40,2,2,1,5207,1121,4086,0.578,7153,84,0.647,0.215,0,0.0251520217016918,"Low"
8729,46,"M",4,"High School","Divorced","$40K - $60K",36,2,2,3,15034,1356,13678,0.754,7737,84,0.75,0.09,0,0.0709559365236484,"Low"
8730,44,"F",2,"Graduate","Divorced","$40K - $60K",36,1,1,2,3107,1995,1112,0.668,7535,87,0.673,0.642,0,0.01171287798674,"Low"
8731,52,"F",2,"High School","Single","$40K - $60K",39,2,1,1,12214,2379,9835,0.769,8426,105,0.544,0.195,0,0.0040383812854626,"Low"
8732,52,"M",4,"Graduate","Married","$80K - $120K",45,2,2,3,23070,1701,21369,0.846,8070,81,0.688,0.074,0,0.0772782362035021,"Low"
8733,50,"F",2,"Graduate","Single","Less than $40K",40,1,2,2,2167,988,1179,0.619,7199,83,0.729,0.456,0,0.0266563482245652,"Low"
8734,55,"M",3,"High School","Single","$80K - $120K",49,2,1,3,34516,810,33706,0.787,7917,95,0.667,0.023,0,0.0125647951455975,"Low"
8735,45,"M",5,"Unknown","Married","$60K - $80K",38,1,2,3,6895,2314,4581,0.84,8778,85,0.604,0.336,0,0.0734323506468885,"Low"
8736,44,"M",2,"Doctorate","Married","$80K - $120K",38,1,2,1,25894,2517,23377,1.046,4847,49,0.815,0.097,1,0.140583649089885,"Low"
8737,46,"F",3,"Graduate","Single","Less than $40K",36,4,2,3,3138,986,2152,1.002,4724,56,0.806,0.314,1,0.249119958914698,"Low"
8738,49,"M",1,"Uneducated","Single","$120K +",38,2,2,3,12055,1858,10197,0.645,7222,93,0.5,0.154,0,0.0234533926772351,"Low"
8739,53,"F",2,"College","Single","Unknown",38,2,3,3,16592,1435,15157,0.76,7642,89,0.648,0.086,0,0.0399855523469982,"Low"
8740,60,"F",1,"Doctorate","Single","Unknown",48,1,2,1,34516,1542,32974,0.603,7443,98,0.556,0.045,0,0.00275496198314764,"Low"
8741,47,"M",3,"Post-Graduate","Unknown","Unknown",38,2,1,2,33184,855,32329,0.728,7190,93,0.525,0.026,0,0.00741477062983692,"Low"
8742,54,"F",2,"Graduate","Single","$40K - $60K",41,2,1,3,10753,1845,8908,0.689,7302,80,0.702,0.172,0,0.0846710934274,"Low"
8743,39,"M",2,"Post-Graduate","Unknown","$80K - $120K",29,1,1,3,9959,1501,8458,0.822,8505,86,0.536,0.151,0,0.0853689050536989,"Low"
8744,46,"F",3,"Uneducated","Married","Less than $40K",35,6,5,1,2069,1101,968,0.741,7307,82,0.745,0.532,0,0.0155793925273475,"Low"
8745,43,"F",3,"College","Married","Less than $40K",34,4,2,2,11362,1871,9491,0.859,7849,88,0.63,0.165,0,0.0310439426583421,"Low"
8746,53,"M",4,"High School","Divorced","$120K +",36,3,3,2,34516,1337,33179,0.704,7919,85,0.635,0.039,0,0.020056110303848,"Low"
8747,44,"M",3,"Graduate","Married","$60K - $80K",32,2,1,1,20001,0,20001,0.742,8094,96,0.6,0,0,0.0102363566771943,"Low"
8748,48,"M",2,"High School","Married","$40K - $60K",42,2,3,2,8786,1559,7227,0.909,8575,92,0.736,0.177,0,0.0310411612819726,"Low"
8749,41,"M",3,"Uneducated","Single","$80K - $120K",28,1,3,3,7142,1917,5225,0.727,7892,83,0.729,0.268,0,0.0739135174695113,"Low"
8750,45,"F",4,"Post-Graduate","Single","Less than $40K",36,1,3,3,4477,2517,1960,1.022,4996,55,0.486,0.562,1,0.159137524774351,"Low"
8751,41,"F",3,"Unknown","Unknown","$40K - $60K",30,1,2,3,5357,1272,4085,0.708,7730,97,0.54,0.237,0,0.0214085181511126,"Low"
8752,51,"M",1,"College","Married","$80K - $120K",38,2,3,2,34516,0,34516,0.678,7686,89,0.618,0,0,0.013698457891778,"Low"
8753,44,"M",4,"Post-Graduate","Single","$80K - $120K",36,5,3,2,2367,1606,761,0.956,4506,59,0.639,0.678,1,0.0481841972460703,"Low"
8754,39,"M",2,"Uneducated","Single","$60K - $80K",29,2,2,3,23402,958,22444,0.646,7570,98,0.633,0.041,0,0.0131697329459784,"Low"
8755,40,"M",3,"Doctorate","Unknown","Less than $40K",36,1,1,3,4587,1771,2816,0.647,7479,83,0.694,0.386,0,0.051370663818213,"Low"
8756,41,"M",3,"Graduate","Married","$120K +",36,2,3,2,6565,1130,5435,0.823,7729,97,0.644,0.172,0,0.015110295309514,"Low"
8757,46,"F",4,"Unknown","Married","Unknown",27,1,2,3,6030,0,6030,1.031,4983,62,0.442,0,1,0.302298741354165,"Medium"
8758,50,"M",4,"High School","Single","$120K +",41,4,3,3,6982,0,6982,1.018,4830,50,0.724,0,1,0.56309534383651,"High"
8759,50,"M",3,"Uneducated","Married","Less than $40K",36,2,3,3,5128,0,5128,0.704,7588,98,0.581,0,0,0.0358477723335903,"Low"
8760,48,"M",3,"Unknown","Unknown","$60K - $80K",28,2,2,1,9405,0,9405,1.033,4801,47,0.382,0,1,0.368191655727328,"Medium"
8761,49,"M",2,"Graduate","Married","$80K - $120K",39,1,1,2,34516,1118,33398,0.671,7734,74,0.609,0.032,0,0.0549056646326995,"Low"
8762,49,"M",2,"Graduate","Married","$120K +",40,2,4,1,14646,1448,13198,0.895,8160,92,0.586,0.099,0,0.0153200276772034,"Low"
8763,41,"M",5,"Graduate","Married","$80K - $120K",37,1,3,2,12578,2517,10061,0.875,8362,82,0.64,0.2,0,0.0582876410589525,"Low"
8764,36,"F",4,"Uneducated","Unknown","$40K - $60K",16,1,2,2,4370,1222,3148,0.648,7223,90,0.552,0.28,0,0.0199878318602861,"Low"
8765,52,"F",1,"High School","Single","$40K - $60K",42,1,3,1,3416,1970,1446,0.804,8254,75,0.596,0.577,0,0.0377481507452231,"Low"
8766,42,"M",4,"Graduate","Married","$60K - $80K",33,1,2,1,6224,0,6224,0.63,7612,82,0.783,0,0,0.0632212197144138,"Low"
8767,49,"F",2,"College","Married","Less than $40K",38,2,3,2,10741,2517,8224,1.087,8352,71,0.821,0.234,0,0.155529434743907,"Low"
8768,41,"M",2,"Graduate","Single","$60K - $80K",36,2,3,3,34516,687,33829,1.015,4822,57,0.295,0.02,1,0.134319546426119,"Low"
8769,50,"M",1,"Unknown","Unknown","$120K +",45,2,2,0,34516,1514,33002,0.736,7333,72,1,0.044,0,0.0216133035170944,"Low"
8770,53,"F",4,"Graduate","Single","$40K - $60K",43,1,3,2,6058,0,6058,0.997,4754,60,0.463,0,1,0.228649520482558,"Low"
8771,49,"M",4,"Uneducated","Married","$80K - $120K",39,2,3,2,8561,915,7646,0.637,7341,79,0.491,0.107,0,0.0793758788486913,"Low"
8772,46,"M",3,"Unknown","Single","$80K - $120K",34,4,3,3,9959,0,9959,1.049,4859,64,0.524,0,1,0.21708996734646,"Low"
8773,51,"F",5,"High School","Single","Less than $40K",36,1,1,1,7645,2076,5569,0.759,7710,75,0.875,0.272,0,0.0571673267637209,"Low"
8774,51,"M",3,"Uneducated","Single","$60K - $80K",42,2,4,1,1922,1124,798,0.766,8049,76,0.434,0.585,0,0.0330885389700326,"Low"
8775,51,"F",2,"High School","Married","Less than $40K",33,2,1,3,5625,1640,3985,0.893,7890,75,0.875,0.292,0,0.151639908411058,"Low"
8776,54,"F",2,"College","Single","Less than $40K",36,1,3,3,2274,708,1566,0.677,7735,74,0.682,0.311,0,0.171224203031007,"Low"
8777,46,"M",5,"Doctorate","Divorced","$120K +",31,1,2,2,34516,1802,32714,0.871,7936,101,0.485,0.052,0,0.00398365650442489,"Low"
8778,43,"M",3,"Post-Graduate","Married","$40K - $60K",36,6,2,2,9422,2108,7314,0.891,4633,58,0.611,0.224,1,0.132985906843191,"Low"
8779,48,"F",3,"Post-Graduate","Married","Unknown",37,2,1,3,7469,2474,4995,0.674,8213,86,0.623,0.331,0,0.0526989602708043,"Low"
8780,43,"F",3,"Unknown","Single","Less than $40K",36,2,2,2,3849,1281,2568,0.777,7930,90,0.607,0.333,0,0.0236915505323757,"Low"
8781,41,"M",3,"High School","Married","$120K +",32,2,2,1,34516,0,34516,0.965,4734,57,0.541,0,1,0.057004456949952,"Low"
8782,49,"M",3,"Uneducated","Married","$80K - $120K",45,2,1,1,4778,1351,3427,0.785,7590,74,0.682,0.283,0,0.0663527471767796,"Low"
8783,51,"F",3,"High School","Single","Unknown",39,1,1,2,34516,1873,32643,0.629,7703,104,0.677,0.054,0,0.00266023768058371,"Low"
8784,47,"F",5,"Uneducated","Unknown","$40K - $60K",42,2,2,3,5168,2265,2903,0.715,8211,80,0.818,0.438,0,0.0770975399555822,"Low"
8785,53,"F",2,"High School","Single","Less than $40K",46,6,1,2,3199,0,3199,1.047,4805,59,0.639,0,1,0.278195428108286,"Medium"
8786,55,"F",2,"Graduate","Single","Unknown",42,2,3,2,21046,1631,19415,0.731,7653,95,0.638,0.077,0,0.0115501102668969,"Low"
8787,51,"M",1,"Graduate","Married","$120K +",39,2,3,2,34516,2452,32064,0.707,7111,82,0.608,0.071,0,0.0175809196630482,"Low"
8788,40,"F",1,"Unknown","Married","Less than $40K",36,1,2,2,6540,0,6540,0.723,7919,88,0.6,0,0,0.0629327272997152,"Low"
8789,60,"F",2,"High School","Single","Less than $40K",54,1,6,2,8141,1811,6330,1.043,5043,53,0.432,0.222,1,0.243939322475267,"Low"
8790,40,"F",5,"Graduate","Married","Unknown",24,2,1,2,33441,686,32755,0.761,8452,83,0.509,0.021,0,0.0336379616337436,"Low"
8791,46,"F",5,"Graduate","Unknown","Unknown",36,2,3,1,5496,1816,3680,0.678,7985,93,0.603,0.33,0,0.0104611919131789,"Low"
8792,42,"F",3,"Graduate","Married","Less than $40K",33,2,3,1,3794,1544,2250,0.72,7872,80,0.538,0.407,0,0.0312960648177691,"Low"
8793,46,"F",2,"Graduate","Single","Less than $40K",36,1,1,1,5785,2130,3655,0.813,7950,86,0.593,0.368,0,0.0182264602156556,"Low"
8794,51,"F",0,"Uneducated","Married","Unknown",39,1,3,2,19387,810,18577,0.746,7604,87,0.642,0.042,0,0.0296853909699978,"Low"
8795,43,"F",4,"Unknown","Single","Unknown",28,2,2,1,2838,1934,904,0.873,8644,87,0.554,0.681,0,0.010514355015192,"Low"
8796,41,"F",3,"College","Married","Less than $40K",31,2,2,2,4086,1974,2112,0.775,7932,87,0.642,0.483,0,0.0206520023149444,"Low"
8797,47,"M",3,"Uneducated","Married","$80K - $120K",38,1,3,2,31987,0,31987,0.814,7926,83,0.537,0,0,0.0307873743817795,"Low"
8798,43,"M",4,"Post-Graduate","Single","$40K - $60K",25,1,2,2,9043,1974,7069,1.027,4638,48,0.655,0.218,1,0.302537718375355,"Medium"
8799,47,"F",3,"Graduate","Single","Less than $40K",40,1,2,2,11128,2517,8611,0.8,8526,93,0.661,0.226,0,0.0215071790449427,"Low"
8800,51,"M",2,"Graduate","Single","$40K - $60K",41,1,3,3,3062,2058,1004,0.622,7289,75,0.705,0.672,0,0.0501978694295994,"Low"
8801,44,"F",4,"Unknown","Unknown","$40K - $60K",31,2,2,3,23981,2135,21846,0.749,7885,86,0.564,0.089,0,0.0412063863218891,"Low"
8802,44,"M",1,"Graduate","Married","$80K - $120K",29,2,1,3,34516,942,33574,0.75,7665,86,0.593,0.027,0,0.0270876754332001,"Low"
8803,39,"F",0,"Unknown","Single","$40K - $60K",26,1,1,1,22054,1146,20908,0.842,8055,82,0.673,0.052,0,0.0311895442571804,"Low"
8804,53,"F",2,"Graduate","Unknown","Less than $40K",35,1,2,3,2199,693,1506,0.654,7342,86,0.483,0.315,0,0.0495724087671177,"Low"
8805,45,"M",3,"Uneducated","Unknown","$80K - $120K",33,2,3,3,9303,1580,7723,0.877,7825,87,0.45,0.17,0,0.0582758239875896,"Low"
8806,47,"M",3,"Unknown","Single","$120K +",38,2,4,3,34516,1342,33174,0.69,7283,89,0.648,0.039,0,0.0166550741432057,"Low"
8807,40,"M",2,"High School","Divorced","$40K - $60K",32,1,3,2,7566,1618,5948,0.72,7570,88,0.544,0.214,0,0.0289473781052638,"Low"
8808,50,"F",3,"Uneducated","Married","Unknown",34,2,3,3,11343,0,11343,0.709,8027,94,0.679,0,0,0.0469366865658301,"Low"
8809,47,"F",2,"Uneducated","Married","Unknown",35,2,1,1,15155,1287,13868,0.868,7724,79,0.58,0.085,0,0.0460419101633844,"Low"
8810,55,"M",2,"Unknown","Single","$80K - $120K",46,2,1,1,10795,0,10795,0.855,7855,81,0.528,0,0,0.0619497974162735,"Low"
8811,44,"F",2,"High School","Married","Less than $40K",36,2,1,0,6633,1322,5311,0.698,8396,106,0.738,0.199,0,0.00290372326489942,"Low"
8812,54,"F",1,"Graduate","Single","Unknown",48,1,1,2,8572,2128,6444,0.821,7850,94,0.516,0.248,0,0.0156424344920831,"Low"
8813,40,"M",4,"Unknown","Married","$80K - $120K",36,2,1,1,34516,2330,32186,0.693,7635,75,0.667,0.068,0,0.0273214401752367,"Low"
8814,50,"M",2,"Graduate","Married","$80K - $120K",42,2,3,3,34516,2517,31999,0.759,8186,85,0.635,0.073,0,0.0325527714128162,"Low"
8815,49,"M",3,"Post-Graduate","Single","$60K - $80K",42,2,4,2,14895,0,14895,1.043,5147,53,0.559,0,1,0.313681187996415,"Medium"
8816,49,"F",4,"Graduate","Single","Less than $40K",36,1,1,3,2636,1257,1379,0.661,7136,82,0.608,0.477,0,0.0420364671391737,"Low"
